"","seconds","etype","shotdff","ev.team","gcode"
"10895",3074,"SHOT",-8,"WPG",20168
"10896",3139,"GOAL",-7,"WPG",20168
"10897",3368,"SHOT",-8,"PIT",20168
"10898",3392,"SHOT",-9,"PIT",20168
"10899",3432,"SHOT",-10,"PIT",20168
"10900",3442,"SHOT",-9,"WPG",20168
"10901",3462,"SHOT",-10,"PIT",20168
"10902",3506,"SHOT",-11,"PIT",20168
"10903",3555,"SHOT",-10,"WPG",20168
"10904",3578,"SHOT",-9,"WPG",20168
"10905",3583,"SHOT",-8,"WPG",20168
"10906",56,"SHOT",1,"CGY",20169
"10907",92,"SHOT",0,"WSH",20169
"10908",152,"SHOT",1,"CGY",20169
"10909",178,"SHOT",2,"CGY",20169
"10910",183,"SHOT",3,"CGY",20169
"10911",188,"SHOT",4,"CGY",20169
"10912",195,"SHOT",3,"WSH",20169
"10913",216,"SHOT",4,"CGY",20169
"10914",222,"SHOT",5,"CGY",20169
"10915",249,"SHOT",4,"WSH",20169
"10916",276,"SHOT",5,"CGY",20169
"10917",405,"SHOT",4,"WSH",20169
"10918",496,"SHOT",3,"WSH",20169
"10919",672,"SHOT",2,"WSH",20169
"10920",698,"SHOT",1,"WSH",20169
"10921",698,"SHOT",0,"WSH",20169
"10922",852,"SHOT",1,"CGY",20169
"10923",875,"SHOT",0,"WSH",20169
"10924",968,"SHOT",1,"CGY",20169
"10925",1041,"SHOT",2,"CGY",20169
"10926",1052,"SHOT",3,"CGY",20169
"10927",1090,"SHOT",4,"CGY",20169
"10928",1118,"SHOT",5,"CGY",20169
"10929",1156,"SHOT",4,"WSH",20169
"10930",1158,"SHOT",3,"WSH",20169
"10931",1199,"SHOT",2,"WSH",20169
"10932",1250,"SHOT",1,"WSH",20169
"10933",1264,"SHOT",0,"WSH",20169
"10934",1302,"SHOT",-1,"WSH",20169
"10935",1328,"GOAL",0,"CGY",20169
"10936",1469,"SHOT",1,"CGY",20169
"10937",1581,"SHOT",0,"WSH",20169
"10938",1614,"SHOT",-1,"WSH",20169
"10939",1616,"SHOT",-2,"WSH",20169
"10940",1648,"SHOT",-1,"CGY",20169
"10941",1667,"SHOT",-2,"WSH",20169
"10942",1712,"SHOT",-1,"CGY",20169
"10943",1784,"SHOT",0,"CGY",20169
"10944",1879,"SHOT",1,"CGY",20169
"10945",1880,"SHOT",2,"CGY",20169
"10946",1883,"SHOT",3,"CGY",20169
"10947",1985,"SHOT",2,"WSH",20169
"10948",2028,"SHOT",3,"CGY",20169
"10949",2032,"SHOT",4,"CGY",20169
"10950",2066,"SHOT",5,"CGY",20169
"10951",2099,"SHOT",6,"CGY",20169
"10952",2119,"SHOT",7,"CGY",20169
"10953",2154,"SHOT",8,"CGY",20169
"10954",2196,"SHOT",7,"WSH",20169
"10955",2234,"SHOT",6,"WSH",20169
"10956",2332,"SHOT",7,"CGY",20169
"10957",2450,"SHOT",8,"CGY",20169
"10958",2590,"SHOT",7,"WSH",20169
"10959",2594,"SHOT",6,"WSH",20169
"10960",2659,"GOAL",5,"WSH",20169
"10961",2667,"SHOT",4,"WSH",20169
"10962",2715,"SHOT",3,"WSH",20169
"10963",2770,"SHOT",4,"CGY",20169
"10964",2787,"SHOT",3,"WSH",20169
"10965",2949,"GOAL",4,"CGY",20169
"10966",3102,"SHOT",5,"CGY",20169
"10967",3105,"SHOT",6,"CGY",20169
"10968",3120,"SHOT",5,"WSH",20169
"10969",3147,"SHOT",6,"CGY",20169
"10970",3294,"SHOT",7,"CGY",20169
"10971",3425,"SHOT",6,"WSH",20169
"10972",3437,"SHOT",7,"CGY",20169
"10973",3492,"SHOT",8,"CGY",20169
"10974",3597,"SHOT",7,"WSH",20169
"10975",52,"SHOT",-1,"VGK",20170
"10976",248,"SHOT",-2,"VGK",20170
"10977",281,"SHOT",-1,"NYI",20170
"10978",365,"SHOT",0,"NYI",20170
"10979",391,"SHOT",1,"NYI",20170
"10980",449,"SHOT",2,"NYI",20170
"10981",571,"GOAL",1,"VGK",20170
"10982",739,"SHOT",0,"VGK",20170
"10983",746,"SHOT",-1,"VGK",20170
"10984",774,"SHOT",0,"NYI",20170
"10985",779,"SHOT",1,"NYI",20170
"10986",785,"SHOT",2,"NYI",20170
"10987",812,"SHOT",3,"NYI",20170
"10988",830,"GOAL",4,"NYI",20170
"10989",837,"SHOT",5,"NYI",20170
"10990",873,"SHOT",4,"VGK",20170
"10991",926,"SHOT",3,"VGK",20170
"10992",931,"SHOT",2,"VGK",20170
"10993",946,"GOAL",1,"VGK",20170
"10994",1111,"SHOT",0,"VGK",20170
"10995",1137,"SHOT",-1,"VGK",20170
"10996",1142,"SHOT",-2,"VGK",20170
"10997",1156,"SHOT",-3,"VGK",20170
"10998",1161,"SHOT",-4,"VGK",20170
"10999",1169,"SHOT",-5,"VGK",20170
"11000",1287,"SHOT",-6,"VGK",20170
"11001",1411,"SHOT",-5,"NYI",20170
"11002",1416,"SHOT",-6,"VGK",20170
"11003",1537,"SHOT",-7,"VGK",20170
"11004",1565,"SHOT",-6,"NYI",20170
"11005",1606,"SHOT",-7,"VGK",20170
"11006",1627,"SHOT",-8,"VGK",20170
"11007",1697,"SHOT",-9,"VGK",20170
"11008",1744,"SHOT",-8,"NYI",20170
"11009",1892,"SHOT",-7,"NYI",20170
"11010",1921,"SHOT",-6,"NYI",20170
"11011",1925,"SHOT",-5,"NYI",20170
"11012",1949,"SHOT",-6,"VGK",20170
"11013",1975,"SHOT",-5,"NYI",20170
"11014",2010,"SHOT",-6,"VGK",20170
"11015",2073,"SHOT",-5,"NYI",20170
"11016",2090,"GOAL",-4,"NYI",20170
"11017",2137,"SHOT",-5,"VGK",20170
"11018",2155,"SHOT",-4,"NYI",20170
"11019",2167,"SHOT",-5,"VGK",20170
"11020",2252,"SHOT",-4,"NYI",20170
"11021",2258,"SHOT",-3,"NYI",20170
"11022",2264,"GOAL",-2,"NYI",20170
"11023",2385,"SHOT",-3,"VGK",20170
"11024",2474,"SHOT",-4,"VGK",20170
"11025",2611,"SHOT",-3,"NYI",20170
"11026",2684,"GOAL",-2,"NYI",20170
"11027",2697,"SHOT",-3,"VGK",20170
"11028",2699,"SHOT",-4,"VGK",20170
"11029",2768,"SHOT",-3,"NYI",20170
"11030",2813,"SHOT",-4,"VGK",20170
"11031",2906,"GOAL",-3,"NYI",20170
"11032",3158,"GOAL",-2,"NYI",20170
"11033",3281,"GOAL",-3,"VGK",20170
"11034",3354,"SHOT",-2,"NYI",20170
"11035",3369,"SHOT",-3,"VGK",20170
"11036",3373,"SHOT",-4,"VGK",20170
"11037",3482,"SHOT",-5,"VGK",20170
"11038",3564,"SHOT",-4,"NYI",20170
"11039",138,"SHOT",-1,"ARI",20171
"11040",140,"GOAL",-2,"ARI",20171
"11041",222,"SHOT",-3,"ARI",20171
"11042",382,"SHOT",-2,"PHI",20171
"11043",466,"GOAL",-3,"ARI",20171
"11044",476,"SHOT",-4,"ARI",20171
"11045",565,"SHOT",-3,"PHI",20171
"11046",569,"SHOT",-2,"PHI",20171
"11047",708,"SHOT",-3,"ARI",20171
"11048",710,"SHOT",-4,"ARI",20171
"11049",809,"SHOT",-5,"ARI",20171
"11050",818,"SHOT",-6,"ARI",20171
"11051",929,"SHOT",-7,"ARI",20171
"11052",975,"SHOT",-8,"ARI",20171
"11053",1187,"SHOT",-9,"ARI",20171
"11054",1198,"SHOT",-10,"ARI",20171
"11055",1339,"SHOT",-11,"ARI",20171
"11056",1357,"SHOT",-10,"PHI",20171
"11057",1419,"SHOT",-9,"PHI",20171
"11058",1503,"SHOT",-10,"ARI",20171
"11059",1537,"SHOT",-9,"PHI",20171
"11060",1553,"SHOT",-8,"PHI",20171
"11061",1644,"SHOT",-9,"ARI",20171
"11062",1741,"SHOT",-8,"PHI",20171
"11063",1849,"SHOT",-9,"ARI",20171
"11064",1937,"SHOT",-10,"ARI",20171
"11065",1945,"SHOT",-11,"ARI",20171
"11066",2054,"SHOT",-12,"ARI",20171
"11067",2105,"SHOT",-11,"PHI",20171
"11068",2113,"SHOT",-10,"PHI",20171
"11069",2160,"SHOT",-9,"PHI",20171
"11070",2214,"SHOT",-10,"ARI",20171
"11071",2246,"SHOT",-11,"ARI",20171
"11072",2278,"SHOT",-10,"PHI",20171
"11073",2350,"SHOT",-9,"PHI",20171
"11074",2494,"GOAL",-10,"ARI",20171
"11075",2526,"SHOT",-9,"PHI",20171
"11076",2534,"GOAL",-8,"PHI",20171
"11077",2693,"SHOT",-7,"PHI",20171
"11078",2763,"SHOT",-8,"ARI",20171
"11079",2808,"SHOT",-7,"PHI",20171
"11080",2816,"SHOT",-6,"PHI",20171
"11081",2823,"SHOT",-7,"ARI",20171
"11082",2901,"SHOT",-8,"ARI",20171
"11083",3008,"SHOT",-7,"PHI",20171
"11084",3014,"SHOT",-6,"PHI",20171
"11085",3043,"SHOT",-5,"PHI",20171
"11086",3063,"SHOT",-6,"ARI",20171
"11087",3116,"SHOT",-7,"ARI",20171
"11088",3137,"SHOT",-8,"ARI",20171
"11089",3204,"SHOT",-7,"PHI",20171
"11090",3347,"SHOT",-6,"PHI",20171
"11091",3357,"SHOT",-5,"PHI",20171
"11092",3448,"SHOT",-4,"PHI",20171
"11093",3468,"SHOT",-3,"PHI",20171
"11094",3501,"SHOT",-2,"PHI",20171
"11095",3545,"SHOT",-1,"PHI",20171
"11096",3547,"GOAL",0,"PHI",20171
"11097",3585,"GOAL",1,"PHI",20171
"11098",3631,"SHOT",0,"ARI",20171
"11099",3640,"SHOT",-1,"ARI",20171
"11100",3640,"SHOT",-2,"ARI",20171
"11101",3698,"SHOT",-3,"ARI",20171
"11102",3843,"SHOT",-2,"PHI",20171
"11103",3885,"GOAL",-3,"ARI",20171
"11104",44,"SHOT",1,"CBJ",20172
"11105",93,"SHOT",2,"CBJ",20172
"11106",97,"SHOT",1,"BOS",20172
